season,week,game,date,weekday,hour,team1,team2,points_team1,points_team2,location_team1,location_team2,flag_playoffs,flag_neutral
2018,7,13,2018-10-21,Sun,20,Kansas City Chiefs,Cincinnati Bengals,45,10,home,away,FALSE,FALSE
2018,7,14,2018-10-22,Mon,20,Atlanta Falcons,New York Giants,23,20,home,away,FALSE,FALSE
2018,8,1,2018-10-25,Thu,20,Houston Texans,Miami Dolphins,42,23,home,away,FALSE,FALSE
2018,8,2,2018-10-28,Sun,9,Philadelphia Eagles,Jacksonville Jaguars,24,18,away,home,FALSE,FALSE
2018,8,3,2018-10-28,Sun,13,Seattle Seahawks,Detroit Lions,28,14,away,home,FALSE,FALSE
2018,8,4,2018-10-28,Sun,13,Carolina Panthers,Baltimore Ravens,36,21,home,away,FALSE,FALSE
2018,8,5,2018-10-28,Sun,13,Chicago Bears,New York Jets,24,10,home,away,FALSE,FALSE
2018,8,6,2018-10-28,Sun,13,Cincinnati Bengals,Tampa Bay Buccaneers,37,34,home,away,FALSE,FALSE
2018,8,7,2018-10-28,Sun,13,Kansas City Chiefs,Denver Broncos,30,23,home,away,FALSE,FALSE
2018,8,8,2018-10-28,Sun,13,Pittsburgh Steelers,Cleveland Browns,33,18,home,away,FALSE,FALSE
2018,8,9,2018-10-28,Sun,13,Washington Redskins,New York Giants,20,13,away,home,FALSE,FALSE
2018,8,10,2018-10-28,Sun,16,Indianapolis Colts,Oakland Raiders,42,28,away,home,FALSE,FALSE
2018,8,11,2018-10-28,Sun,16,Los Angeles Rams,Green Bay Packers,29,27,home,away,FALSE,FALSE
2018,8,12,2018-10-28,Sun,16,Arizona Cardinals,San Francisco 49ers,18,15,home,away,FALSE,FALSE
2018,8,13,2018-10-28,Sun,20,New Orleans Saints,Minnesota Vikings,30,20,away,home,FALSE,FALSE
2018,8,14,2018-10-29,Mon,20,New England Patriots,Buffalo Bills,25,6,away,home,FALSE,FALSE
2018,9,1,2018-11-01,Thu,20,San Francisco 49ers,Oakland Raiders,34,3,home,away,FALSE,FALSE
2018,9,2,2018-11-04,Sun,13,Atlanta Falcons,Washington Redskins,38,14,away,home,FALSE,FALSE
2018,9,3,2018-11-04,Sun,13,Carolina Panthers,Tampa Bay Buccaneers,42,28,home,away,FALSE,FALSE
2018,9,4,2018-11-04,Sun,13,Minnesota Vikings,Detroit Lions,24,9,home,away,FALSE,FALSE
2018,9,5,2018-11-04,Sun,13,Pittsburgh Steelers,Baltimore Ravens,23,16,away,home,FALSE,FALSE
2018,9,6,2018-11-04,Sun,13,Kansas City Chiefs,Cleveland Browns,37,21,away,home,FALSE,FALSE
2018,9,7,2018-11-04,Sun,13,Miami Dolphins,New York Jets,13,6,home,away,FALSE,FALSE
2018,9,8,2018-11-04,Sun,13,Chicago Bears,Buffalo Bills,41,9,away,home,FALSE,FALSE
2018,9,9,2018-11-04,Sun,16,Los Angeles Chargers,Seattle Seahawks,25,17,away,home,FALSE,FALSE
2018,9,10,2018-11-04,Sun,16,Houston Texans,Denver Broncos,19,17,away,home,FALSE,FALSE
2018,9,11,2018-11-04,Sun,16,New Orleans Saints,Los Angeles Rams,45,35,home,away,FALSE,FALSE
2018,9,12,2018-11-04,Sun,20,New England Patriots,Green Bay Packers,31,17,home,away,FALSE,FALSE
2018,9,13,2018-11-05,Mon,20,Tennessee Titans,Dallas Cowboys,28,14,away,home,FALSE,FALSE
2018,10,1,2018-11-08,Thu,20,Pittsburgh Steelers,Carolina Panthers,52,21,home,away,FALSE,FALSE
2018,10,2,2018-11-11,Sun,13,Indianapolis Colts,Jacksonville Jaguars,29,26,home,away,FALSE,FALSE
2018,10,3,2018-11-11,Sun,13,Washington Redskins,Tampa Bay Buccaneers,16,3,away,home,FALSE,FALSE
2018,10,4,2018-11-11,Sun,13,Kansas City Chiefs,Arizona Cardinals,26,14,home,away,FALSE,FALSE
2018,10,5,2018-11-11,Sun,13,Chicago Bears,Detroit Lions,34,22,home,away,FALSE,FALSE
2018,10,6,2018-11-11,Sun,13,Cleveland Browns,Atlanta Falcons,28,16,home,away,FALSE,FALSE
2018,10,7,2018-11-11,Sun,13,New Orleans Saints,Cincinnati Bengals,51,14,away,home,FALSE,FALSE
2018,10,8,2018-11-11,Sun,13,Buffalo Bills,New York Jets,41,10,away,home,FALSE,FALSE
2018,10,9,2018-11-11,Sun,13,Tennessee Titans,New England Patriots,34,10,home,away,FALSE,FALSE
2018,10,10,2018-11-11,Sun,16,Los Angeles Chargers,Oakland Raiders,20,6,away,home,FALSE,FALSE
2018,10,11,2018-11-11,Sun,16,Green Bay Packers,Miami Dolphins,31,12,home,away,FALSE,FALSE
2018,10,12,2018-11-11,Sun,16,Los Angeles Rams,Seattle Seahawks,36,31,home,away,FALSE,FALSE
2018,10,13,2018-11-11,Sun,20,Dallas Cowboys,Philadelphia Eagles,27,20,away,home,FALSE,FALSE
2018,10,14,2018-11-12,Mon,20,New York Giants,San Francisco 49ers,27,23,away,home,FALSE,FALSE
2018,11,1,2018-11-15,Thu,20,Seattle Seahawks,Green Bay Packers,27,24,home,away,FALSE,FALSE
2018,11,2,2018-11-18,Sun,13,Houston Texans,Washington Redskins,23,21,away,home,FALSE,FALSE
2018,11,3,2018-11-18,Sun,13,Detroit Lions,Carolina Panthers,20,19,home,away,FALSE,FALSE
2018,11,4,2018-11-18,Sun,13,New York Giants,Tampa Bay Buccaneers,38,35,home,away,FALSE,FALSE
2018,11,5,2018-11-18,Sun,13,Pittsburgh Steelers,Jacksonville Jaguars,20,16,away,home,FALSE,FALSE
2018,11,6,2018-11-18,Sun,13,Baltimore Ravens,Cincinnati Bengals,24,21,home,away,FALSE,FALSE
2018,11,7,2018-11-18,Sun,13,Dallas Cowboys,Atlanta Falcons,22,19,away,home,FALSE,FALSE
2018,11,8,2018-11-18,Sun,13,Indianapolis Colts,Tennessee Titans,38,10,home,away,FALSE,FALSE
2018,11,9,2018-11-18,Sun,16,Oakland Raiders,Arizona Cardinals,23,21,away,home,FALSE,FALSE
2018,11,10,2018-11-18,Sun,16,Denver Broncos,Los Angeles Chargers,23,22,away,home,FALSE,FALSE
2018,11,11,2018-11-18,Sun,16,New Orleans Saints,Philadelphia Eagles,48,7,home,away,FALSE,FALSE
2018,11,12,2018-11-18,Sun,20,Chicago Bears,Minnesota Vikings,25,20,home,away,FALSE,FALSE
2018,11,13,2018-11-19,Mon,20,Los Angeles Rams,Kansas City Chiefs,54,51,home,away,FALSE,FALSE
2018,12,1,2018-11-22,Thu,12,Chicago Bears,Detroit Lions,23,16,away,home,FALSE,FALSE
2018,12,2,2018-11-22,Thu,16,Dallas Cowboys,Washington Redskins,31,23,home,away,FALSE,FALSE
2018,12,3,2018-11-22,Thu,20,New Orleans Saints,Atlanta Falcons,31,17,home,away,FALSE,FALSE
2018,12,4,2018-11-25,Sun,13,Baltimore Ravens,Oakland Raiders,34,17,home,away,FALSE,FALSE
2018,12,5,2018-11-25,Sun,13,Tampa Bay Buccaneers,San Francisco 49ers,27,9,home,away,FALSE,FALSE
2018,12,6,2018-11-25,Sun,13,New England Patriots,New York Jets,27,13,away,home,FALSE,FALSE
2018,12,7,2018-11-25,Sun,13,Cleveland Browns,Cincinnati Bengals,35,20,away,home,FALSE,FALSE
2018,12,8,2018-11-25,Sun,13,Buffalo Bills,Jacksonville Jaguars,24,21,home,away,FALSE,FALSE
2018,12,9,2018-11-25,Sun,13,Philadelphia Eagles,New York Giants,25,22,home,away,FALSE,FALSE
2018,12,10,2018-11-25,Sun,13,Seattle Seahawks,Carolina Panthers,30,27,away,home,FALSE,FALSE
2018,12,11,2018-11-25,Sun,16,Los Angeles Chargers,Arizona Cardinals,45,10,home,away,FALSE,FALSE
2018,12,12,2018-11-25,Sun,16,Denver Broncos,Pittsburgh Steelers,24,17,home,away,FALSE,FALSE
2018,12,13,2018-11-25,Sun,16,Indianapolis Colts,Miami Dolphins,27,24,home,away,FALSE,FALSE
2018,12,14,2018-11-25,Sun,20,Minnesota Vikings,Green Bay Packers,24,17,home,away,FALSE,FALSE
2018,12,15,2018-11-26,Mon,20,Houston Texans,Tennessee Titans,34,17,home,away,FALSE,FALSE
2018,13,1,2018-11-29,Thu,20,Dallas Cowboys,New Orleans Saints,13,10,home,away,FALSE,FALSE
2018,13,2,2018-12-02,Sun,13,Houston Texans,Cleveland Browns,29,13,home,away,FALSE,FALSE
2018,13,3,2018-12-02,Sun,13,Los Angeles Rams,Detroit Lions,30,16,away,home,FALSE,FALSE
2018,13,4,2018-12-02,Sun,13,Tampa Bay Buccaneers,Carolina Panthers,24,17,home,away,FALSE,FALSE
2018,13,5,2018-12-02,Sun,13,Jacksonville Jaguars,Indianapolis Colts,6,0,home,away,FALSE,FALSE
2018,13,6,2018-12-02,Sun,13,New York Giants,Chicago Bears,30,27,home,away,FALSE,FALSE
2018,13,7,2018-12-02,Sun,13,Arizona Cardinals,Green Bay Packers,20,17,away,home,FALSE,FALSE
2018,13,8,2018-12-02,Sun,13,Baltimore Ravens,Atlanta Falcons,26,16,away,home,FALSE,FALSE
2018,13,9,2018-12-02,Sun,13,Denver Broncos,Cincinnati Bengals,24,10,away,home,FALSE,FALSE
2018,13,10,2018-12-02,Sun,13,Miami Dolphins,Buffalo Bills,21,17,home,away,FALSE,FALSE
2018,13,11,2018-12-02,Sun,16,Tennessee Titans,New York Jets,26,22,home,away,FALSE,FALSE
2018,13,12,2018-12-02,Sun,16,Kansas City Chiefs,Oakland Raiders,40,33,away,home,FALSE,FALSE
2018,13,13,2018-12-02,Sun,16,New England Patriots,Minnesota Vikings,24,10,home,away,FALSE,FALSE
2018,13,14,2018-12-02,Sun,16,Seattle Seahawks,San Francisco 49ers,43,16,home,away,FALSE,FALSE
2018,13,15,2018-12-02,Sun,20,Los Angeles Chargers,Pittsburgh Steelers,33,30,away,home,FALSE,FALSE
2018,13,16,2018-12-03,Mon,20,Philadelphia Eagles,Washington Redskins,28,13,home,away,FALSE,FALSE
2018,14,1,2018-12-06,Thu,20,Tennessee Titans,Jacksonville Jaguars,30,9,home,away,FALSE,FALSE
2018,14,2,2018-12-09,Sun,13,New York Giants,Washington Redskins,40,16,away,home,FALSE,FALSE
2018,14,3,2018-12-09,Sun,13,Green Bay Packers,Atlanta Falcons,34,20,home,away,FALSE,FALSE
2018,14,4,2018-12-09,Sun,13,Miami Dolphins,New England Patriots,34,33,home,away,FALSE,FALSE
2018,14,5,2018-12-09,Sun,13,New York Jets,Buffalo Bills,27,23,away,home,FALSE,FALSE
2018,14,6,2018-12-09,Sun,13,Indianapolis Colts,Houston Texans,24,21,away,home,FALSE,FALSE
2018,14,7,2018-12-09,Sun,13,Cleveland Browns,Carolina Panthers,26,20,home,away,FALSE,FALSE
2018,14,8,2018-12-09,Sun,13,New Orleans Saints,Tampa Bay Buccaneers,28,14,away,home,FALSE,FALSE
2018,14,9,2018-12-09,Sun,13,Kansas City Chiefs,Baltimore Ravens,27,24,home,away,FALSE,FALSE
2018,14,10,2018-12-09,Sun,16,Los Angeles Chargers,Cincinnati Bengals,26,21,home,away,FALSE,FALSE
2018,14,11,2018-12-09,Sun,16,San Francisco 49ers,Denver Broncos,20,14,home,away,FALSE,FALSE
2018,14,12,2018-12-09,Sun,16,Dallas Cowboys,Philadelphia Eagles,29,23,home,away,FALSE,FALSE
2018,14,13,2018-12-09,Sun,16,Oakland Raiders,Pittsburgh Steelers,24,21,home,away,FALSE,FALSE
2018,14,14,2018-12-09,Sun,16,Detroit Lions,Arizona Cardinals,17,3,away,home,FALSE,FALSE
2018,14,15,2018-12-09,Sun,20,Chicago Bears,Los Angeles Rams,15,6,home,away,FALSE,FALSE
2018,14,16,2018-12-10,Mon,20,Seattle Seahawks,Minnesota Vikings,21,7,home,away,FALSE,FALSE
2018,15,1,2018-12-13,Thu,20,Los Angeles Chargers,Kansas City Chiefs,29,28,away,home,FALSE,FALSE
2018,15,2,2018-12-15,Sat,16,Houston Texans,New York Jets,29,22,away,home,FALSE,FALSE
2018,15,3,2018-12-15,Sat,20,Cleveland Browns,Denver Broncos,17,16,away,home,FALSE,FALSE
2018,15,4,2018-12-16,Sun,13,Tennessee Titans,New York Giants,17,0,away,home,FALSE,FALSE
2018,15,5,2018-12-16,Sun,13,Indianapolis Colts,Dallas Cowboys,23,0,home,away,FALSE,FALSE
2018,15,6,2018-12-16,Sun,13,Minnesota Vikings,Miami Dolphins,41,17,home,away,FALSE,FALSE
2018,15,7,2018-12-16,Sun,13,Chicago Bears,Green Bay Packers,24,17,home,away,FALSE,FALSE
2018,15,8,2018-12-16,Sun,13,Baltimore Ravens,Tampa Bay Buccaneers,20,12,home,away,FALSE,FALSE
2018,15,9,2018-12-16,Sun,13,Atlanta Falcons,Arizona Cardinals,40,14,home,away,FALSE,FALSE
2018,15,10,2018-12-16,Sun,13,Cincinnati Bengals,Oakland Raiders,30,16,home,away,FALSE,FALSE
2018,15,11,2018-12-16,Sun,13,Washington Redskins,Jacksonville Jaguars,16,13,away,home,FALSE,FALSE
2018,15,12,2018-12-16,Sun,13,Buffalo Bills,Detroit Lions,14,13,home,away,FALSE,FALSE
2018,15,13,2018-12-16,Sun,16,San Francisco 49ers,Seattle Seahawks,26,23,home,away,FALSE,FALSE
2018,15,14,2018-12-16,Sun,16,Pittsburgh Steelers,New England Patriots,17,10,home,away,FALSE,FALSE
2018,15,15,2018-12-16,Sun,20,Philadelphia Eagles,Los Angeles Rams,30,23,away,home,FALSE,FALSE
2018,15,16,2018-12-17,Mon,20,New Orleans Saints,Carolina Panthers,12,9,away,home,FALSE,FALSE
2018,16,1,2018-12-22,Sat,16,Tennessee Titans,Washington Redskins,25,16,home,away,FALSE,FALSE
2018,16,2,2018-12-22,Sat,20,Baltimore Ravens,Los Angeles Chargers,22,10,away,home,FALSE,FALSE
2018,16,3,2018-12-23,Sun,13,Atlanta Falcons,Carolina Panthers,24,10,away,home,FALSE,FALSE
2018,16,4,2018-12-23,Sun,13,Jacksonville Jaguars,Miami Dolphins,17,7,away,home,FALSE,FALSE
2018,16,5,2018-12-23,Sun,13,Indianapolis Colts,New York Giants,28,27,home,away,FALSE,FALSE
2018,16,6,2018-12-23,Sun,13,Minnesota Vikings,Detroit Lions,27,9,away,home,FALSE,FALSE
2018,16,7,2018-12-23,Sun,13,New England Patriots,Buffalo Bills,24,12,home,away,FALSE,FALSE
2018,16,8,2018-12-23,Sun,13,Green Bay Packers,New York Jets,44,38,away,home,FALSE,FALSE
2018,16,9,2018-12-23,Sun,13,Dallas Cowboys,Tampa Bay Buccaneers,27,20,home,away,FALSE,FALSE
2018,16,10,2018-12-23,Sun,13,Philadelphia Eagles,Houston Texans,32,30,home,away,FALSE,FALSE
2018,16,11,2018-12-23,Sun,13,Cleveland Browns,Cincinnati Bengals,26,18,home,away,FALSE,FALSE
2018,16,12,2018-12-23,Sun,16,Los Angeles Rams,Arizona Cardinals,31,9,away,home,FALSE,FALSE
2018,16,13,2018-12-23,Sun,16,Chicago Bears,San Francisco 49ers,14,9,away,home,FALSE,FALSE
2018,16,14,2018-12-23,Sun,16,New Orleans Saints,Pittsburgh Steelers,31,28,home,away,FALSE,FALSE
2018,16,15,2018-12-23,Sun,20,Seattle Seahawks,Kansas City Chiefs,38,31,home,away,FALSE,FALSE
2018,16,16,2018-12-24,Mon,20,Oakland Raiders,Denver Broncos,27,14,home,away,FALSE,FALSE
2018,17,1,2018-12-30,Sun,13,Carolina Panthers,New Orleans Saints,33,14,away,home,FALSE,FALSE
2018,17,2,2018-12-30,Sun,13,New England Patriots,New York Jets,38,3,home,away,FALSE,FALSE
2018,17,3,2018-12-30,Sun,13,Detroit Lions,Green Bay Packers,31,0,away,home,FALSE,FALSE
2018,17,4,2018-12-30,Sun,13,Atlanta Falcons,Tampa Bay Buccaneers,34,32,away,home,FALSE,FALSE
2018,17,5,2018-12-30,Sun,13,Houston Texans,Jacksonville Jaguars,20,3,home,away,FALSE,FALSE
2018,17,6,2018-12-30,Sun,13,Dallas Cowboys,New York Giants,36,35,away,home,FALSE,FALSE
2018,17,7,2018-12-30,Sun,13,Buffalo Bills,Miami Dolphins,42,17,home,away,FALSE,FALSE
2018,17,8,2018-12-30,Sun,16,Kansas City Chiefs,Oakland Raiders,35,3,home,away,FALSE,FALSE
2018,17,9,2018-12-30,Sun,16,Baltimore Ravens,Cleveland Browns,26,24,home,away,FALSE,FALSE
2018,17,10,2018-12-30,Sun,16,Los Angeles Chargers,Denver Broncos,23,9,away,home,FALSE,FALSE
2018,17,11,2018-12-30,Sun,16,Chicago Bears,Minnesota Vikings,24,10,away,home,FALSE,FALSE
2018,17,12,2018-12-30,Sun,16,Philadelphia Eagles,Washington Redskins,24,0,away,home,FALSE,FALSE
2018,17,13,2018-12-30,Sun,16,Seattle Seahawks,Arizona Cardinals,27,24,home,away,FALSE,FALSE
2018,17,14,2018-12-30,Sun,16,Pittsburgh Steelers,Cincinnati Bengals,16,13,home,away,FALSE,FALSE
2018,17,15,2018-12-30,Sun,16,Los Angeles Rams,San Francisco 49ers,48,32,home,away,FALSE,FALSE
2018,17,16,2018-12-30,Sun,20,Indianapolis Colts,Tennessee Titans,33,17,away,home,FALSE,FALSE
2018,18,1,2019-01-05,Sat,16,Indianapolis Colts,Houston Texans,21,7,away,home,TRUE,FALSE
2018,18,2,2019-01-05,Sat,20,Dallas Cowboys,Seattle Seahawks,24,22,home,away,TRUE,FALSE
2018,18,3,2019-01-06,Sun,13,Los Angeles Chargers,Baltimore Ravens,23,17,away,home,TRUE,FALSE
2018,18,4,2019-01-06,Sun,16,Philadelphia Eagles,Chicago Bears,16,15,away,home,TRUE,FALSE
2018,19,1,2019-01-12,Sat,16,Kansas City Chiefs,Indianapolis Colts,31,13,home,away,TRUE,FALSE
2018,19,2,2019-01-12,Sat,20,Los Angeles Rams,Dallas Cowboys,30,22,home,away,TRUE,FALSE
2018,19,3,2019-01-13,Sun,13,New England Patriots,Los Angeles Chargers,41,28,home,away,TRUE,FALSE
2018,19,4,2019-01-13,Sun,16,New Orleans Saints,Philadelphia Eagles,20,14,home,away,TRUE,FALSE
2018,20,1,2019-01-20,Sun,15,Los Angeles Rams,New Orleans Saints,26,23,away,home,TRUE,FALSE
2018,20,2,2019-01-20,Sun,18,New England Patriots,Kansas City Chiefs,37,31,away,home,TRUE,FALSE
2018,21,1,2019-02-03,Sun,18,New England Patriots,Los Angeles Rams,13,3,neutral,neutral,TRUE,TRUE
2019,1,1,2019-09-05,Thu,20,Green Bay Packers,Chicago Bears,10,3,away,home,FALSE,FALSE
2019,1,2,2019-09-08,Sun,13,Tennessee Titans,Cleveland Browns,43,13,away,home,FALSE,FALSE
2019,1,3,2019-09-08,Sun,13,Kansas City Chiefs,Jacksonville Jaguars,40,26,away,home,FALSE,FALSE
2019,1,4,2019-09-08,Sun,13,Minnesota Vikings,Atlanta Falcons,28,12,home,away,FALSE,FALSE
2019,1,5,2019-09-08,Sun,13,Los Angeles Rams,Carolina Panthers,30,27,away,home,FALSE,FALSE
2019,1,6,2019-09-08,Sun,13,Baltimore Ravens,Miami Dolphins,59,10,away,home,FALSE,FALSE
2019,1,7,2019-09-08,Sun,13,Buffalo Bills,New York Jets,17,16,away,home,FALSE,FALSE
2019,1,8,2019-09-08,Sun,13,Philadelphia Eagles,Washington Redskins,32,27,home,away,FALSE,FALSE
2019,1,9,2019-09-08,Sun,16,Los Angeles Chargers,Indianapolis Colts,30,24,home,away,FALSE,FALSE
2019,1,10,2019-09-08,Sun,16,Seattle Seahawks,Cincinnati Bengals,21,20,home,away,FALSE,FALSE
2019,1,11,2019-09-08,Sun,16,Dallas Cowboys,New York Giants,35,17,home,away,FALSE,FALSE
2019,1,12,2019-09-08,Sun,16,San Francisco 49ers,Tampa Bay Buccaneers,31,17,away,home,FALSE,FALSE
2019,1,13,2019-09-08,Sun,16,Detroit Lions,Arizona Cardinals,27,27,away,home,FALSE,FALSE
2019,1,14,2019-09-08,Sun,20,New England Patriots,Pittsburgh Steelers,33,3,home,away,FALSE,FALSE
2019,1,15,2019-09-09,Mon,19,New Orleans Saints,Houston Texans,30,28,home,away,FALSE,FALSE
2019,1,16,2019-09-09,Mon,22,Oakland Raiders,Denver Broncos,24,16,home,away,FALSE,FALSE
2019,2,1,2019-09-12,Thu,20,Tampa Bay Buccaneers,Carolina Panthers,20,14,away,home,FALSE,FALSE
2019,2,2,2019-09-15,Sun,13,Indianapolis Colts,Tennessee Titans,19,17,away,home,FALSE,FALSE
2019,2,3,2019-09-15,Sun,13,San Francisco 49ers,Cincinnati Bengals,41,17,away,home,FALSE,FALSE
2019,2,4,2019-09-15,Sun,13,Houston Texans,Jacksonville Jaguars,13,12,home,away,FALSE,FALSE
2019,2,5,2019-09-15,Sun,13,Dallas Cowboys,Washington Redskins,31,21,away,home,FALSE,FALSE
2019,2,6,2019-09-15,Sun,13,Detroit Lions,Los Angeles Chargers,13,10,home,away,FALSE,FALSE
2019,2,7,2019-09-15,Sun,13,Green Bay Packers,Minnesota Vikings,21,16,home,away,FALSE,FALSE
2019,2,8,2019-09-15,Sun,13,Seattle Seahawks,Pittsburgh Steelers,28,26,away,home,FALSE,FALSE
2019,2,9,2019-09-15,Sun,13,New England Patriots,Miami Dolphins,43,0,away,home,FALSE,FALSE
2019,2,10,2019-09-15,Sun,13,Buffalo Bills,New York Giants,28,14,away,home,FALSE,FALSE
2019,2,11,2019-09-15,Sun,13,Baltimore Ravens,Arizona Cardinals,23,17,home,away,FALSE,FALSE
2019,2,12,2019-09-15,Sun,16,Kansas City Chiefs,Oakland Raiders,28,10,away,home,FALSE,FALSE
2019,2,13,2019-09-15,Sun,16,Los Angeles Rams,New Orleans Saints,27,9,home,away,FALSE,FALSE
2019,2,14,2019-09-15,Sun,16,Chicago Bears,Denver Broncos,16,14,away,home,FALSE,FALSE
2019,2,15,2019-09-15,Sun,20,Atlanta Falcons,Philadelphia Eagles,24,20,home,away,FALSE,FALSE
2019,2,16,2019-09-16,Mon,20,Cleveland Browns,New York Jets,23,3,away,home,FALSE,FALSE
2019,3,1,2019-09-19,Thu,20,Jacksonville Jaguars,Tennessee Titans,20,7,home,away,FALSE,FALSE
2019,3,2,2019-09-22,Sun,13,New England Patriots,New York Jets,30,14,home,away,FALSE,FALSE
2019,3,3,2019-09-22,Sun,13,Buffalo Bills,Cincinnati Bengals,21,17,home,away,FALSE,FALSE
2019,3,4,2019-09-22,Sun,13,Green Bay Packers,Denver Broncos,27,16,home,away,FALSE,FALSE
2019,3,5,2019-09-22,Sun,13,Minnesota Vikings,Oakland Raiders,34,14,home,away,FALSE,FALSE
2019,3,6,2019-09-22,Sun,13,Kansas City Chiefs,Baltimore Ravens,33,28,home,away,FALSE,FALSE
2019,3,7,2019-09-22,Sun,13,Dallas Cowboys,Miami Dolphins,31,6,home,away,FALSE,FALSE
2019,3,8,2019-09-22,Sun,13,Detroit Lions,Philadelphia Eagles,27,24,away,home,FALSE,FALSE
2019,3,9,2019-09-22,Sun,13,Indianapolis Colts,Atlanta Falcons,27,24,home,away,FALSE,FALSE
2019,3,10,2019-09-22,Sun,16,New York Giants,Tampa Bay Buccaneers,32,31,away,home,FALSE,FALSE
2019,3,11,2019-09-22,Sun,16,Carolina Panthers,Arizona Cardinals,38,20,away,home,FALSE,FALSE
2019,3,12,2019-09-22,Sun,16,San Francisco 49ers,Pittsburgh Steelers,24,20,home,away,FALSE,FALSE
2019,3,13,2019-09-22,Sun,16,New Orleans Saints,Seattle Seahawks,33,27,away,home,FALSE,FALSE
2019,3,14,2019-09-22,Sun,16,Houston Texans,Los Angeles Chargers,27,20,away,home,FALSE,FALSE
2019,3,15,2019-09-22,Sun,20,Los Angeles Rams,Cleveland Browns,20,13,away,home,FALSE,FALSE
2019,3,16,2019-09-23,Mon,20,Chicago Bears,Washington Redskins,31,15,away,home,FALSE,FALSE
2019,4,1,2019-09-26,Thu,20,Philadelphia Eagles,Green Bay Packers,34,27,away,home,FALSE,FALSE
2019,4,2,2019-09-29,Sun,13,Los Angeles Chargers,Miami Dolphins,30,10,away,home,FALSE,FALSE
2019,4,3,2019-09-29,Sun,13,Carolina Panthers,Houston Texans,16,10,away,home,FALSE,FALSE
2019,4,4,2019-09-29,Sun,13,Oakland Raiders,Indianapolis Colts,31,24,away,home,FALSE,FALSE
2019,4,5,2019-09-29,Sun,13,New York Giants,Washington Redskins,24,3,home,away,FALSE,FALSE
2019,4,6,2019-09-29,Sun,13,New England Patriots,Buffalo Bills,16,10,away,home,FALSE,FALSE
2019,4,7,2019-09-29,Sun,13,Cleveland Browns,Baltimore Ravens,40,25,away,home,FALSE,FALSE
2019,4,8,2019-09-29,Sun,13,Kansas City Chiefs,Detroit Lions,34,30,away,home,FALSE,FALSE
2019,4,9,2019-09-29,Sun,13,Tennessee Titans,Atlanta Falcons,24,10,away,home,FALSE,FALSE
2019,4,10,2019-09-29,Sun,16,Tampa Bay Buccaneers,Los Angeles Rams,55,40,away,home,FALSE,FALSE
2019,4,11,2019-09-29,Sun,16,Seattle Seahawks,Arizona Cardinals,27,10,away,home,FALSE,FALSE
2019,4,12,2019-09-29,Sun,16,Chicago Bears,Minnesota Vikings,16,6,home,away,FALSE,FALSE
2019,4,13,2019-09-29,Sun,16,Jacksonville Jaguars,Denver Broncos,26,24,away,home,FALSE,FALSE
2019,4,14,2019-09-29,Sun,20,New Orleans Saints,Dallas Cowboys,12,10,home,away,FALSE,FALSE
2019,4,15,2019-09-30,Mon,20,Pittsburgh Steelers,Cincinnati Bengals,27,3,home,away,FALSE,FALSE
2019,5,1,2019-10-03,Thu,20,Seattle Seahawks,Los Angeles Rams,30,29,home,away,FALSE,FALSE
2019,5,2,2019-10-06,Sun,13,Philadelphia Eagles,New York Jets,31,6,home,away,FALSE,FALSE
2019,5,3,2019-10-06,Sun,13,Houston Texans,Atlanta Falcons,53,32,home,away,FALSE,FALSE
2019,5,4,2019-10-06,Sun,13,New England Patriots,Washington Redskins,33,7,away,home,FALSE,FALSE
2019,5,5,2019-10-06,Sun,13,Baltimore Ravens,Pittsburgh Steelers,26,23,away,home,FALSE,FALSE
2019,5,6,2019-10-06,Sun,13,Oakland Raiders,Chicago Bears,24,21,home,away,FALSE,FALSE
2019,5,7,2019-10-06,Sun,13,Carolina Panthers,Jacksonville Jaguars,34,27,home,away,FALSE,FALSE
2019,5,8,2019-10-06,Sun,13,New Orleans Saints,Tampa Bay Buccaneers,31,24,home,away,FALSE,FALSE
2019,5,9,2019-10-06,Sun,13,Minnesota Vikings,New York Giants,28,10,away,home,FALSE,FALSE
2019,5,10,2019-10-06,Sun,13,Arizona Cardinals,Cincinnati Bengals,26,23,away,home,FALSE,FALSE
2019,5,11,2019-10-06,Sun,13,Buffalo Bills,Tennessee Titans,14,7,away,home,FALSE,FALSE
2019,5,12,2019-10-06,Sun,16,Denver Broncos,Los Angeles Chargers,20,13,away,home,FALSE,FALSE
2019,5,13,2019-10-06,Sun,16,Green Bay Packers,Dallas Cowboys,34,24,away,home,FALSE,FALSE
2019,5,14,2019-10-06,Sun,20,Indianapolis Colts,Kansas City Chiefs,19,13,away,home,FALSE,FALSE
2019,5,15,2019-10-07,Mon,20,San Francisco 49ers,Cleveland Browns,31,3,home,away,FALSE,FALSE
2019,6,1,2019-10-10,Thu,20,New England Patriots,New York Giants,35,14,home,away,FALSE,FALSE
2019,6,2,2019-10-13,Sun,9,Carolina Panthers,Tampa Bay Buccaneers,37,26,away,home,FALSE,FALSE
2019,6,3,2019-10-13,Sun,13,Washington Redskins,Miami Dolphins,17,16,away,home,FALSE,FALSE
2019,6,4,2019-10-13,Sun,13,Seattle Seahawks,Cleveland Browns,32,28,away,home,FALSE,FALSE
